lon,lat,TransID,Observer,Depth Start,Depth End,Species,Confidence,Amount,Length,Depth_Category,Notes
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Gobius geniporus,1,1,6,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Gobius geniporus,1,1,9,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Serranus cabrilla,1,1,10,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Thalassoma pavo,1,1,14,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Thalassoma pavo,1,1,8,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Thalassoma pavo,1,3,6,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Thalassoma pavo,1,1,3,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Diplodus annularis,1,2,4,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Symphodus mediterraneus,1,1,12,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Siganus rivulatus,1,15,13,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Sparisoma cretense,1,1,18,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Sparisoma cretense,1,1,15,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Sparisoma cretense,1,1,20,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Apogon imberbis,1,3,10,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_A,first,13.8,11.2,Serranus scriba,1,1,14,medium,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Oblada melanura,1,20,15,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Siganus rivulatus,1,2,12,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Siganus rivulatus,1,1,13,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Siganus rivulatus,1,1,8,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Diplodus sargus,1,3,11,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Diplodus sargus,1,1,10,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Diplodus sargus,1,1,12,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Diplodus sargus,1,1,16,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Mullus surmuletus,1,2,13,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Dentex dentex,1,1,22,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Dentex dentex,1,3,25,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Coris julis,1,1,8,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Coris julis,1,1,6,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Coris julis,1,1,11,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Coris julis,1,1,17,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Coris julis,1,3,15,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Coris julis,1,1,14,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Thalassoma pavo,1,1,12,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Thalassoma pavo,1,1,6,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Thalassoma pavo,1,1,6,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Thalassoma pavo,1,1,14,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Thalassoma pavo,1,1,13,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Thalassoma pavo,1,2,10,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Chromis chromis,1,30,8,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Gobius bucchichi,1,1,7,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Serranus cabrilla,1,1,10,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Serranus cabrilla,1,2,8,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Symphodus rostratus,1,1,11,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Symphodus mediterraneus,1,1,12,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Symphodus tinca,1,1,13,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Symphodus tinca,1,1,11,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Scorpaena maderensis,1,1,9,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Pagrus pagrus,1,1,13,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Coris julis,1,10,6,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Coris julis,1,1,18,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Sarpa salpa,1,1,15,shallow,NA
25.02178779,35.41471135,ASSECret2010193MLSS_B,first,6.4,4.9,Boops boops,1,4,8,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Thalassoma pavo,1,4,6,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Thalassoma pavo,1,5,4,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Chromis chromis,1,150,4,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Chromis chromis,1,150,6,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Chromis chromis,1,30,2,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Coris julis,1,6,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Coris julis,1,1,12,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Coris julis,1,1,10,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Coris julis,1,1,18,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Diplodus sargus,1,4,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Diplodus sargus,1,3,15,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Diplodus sargus,1,1,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Diplodus sargus,1,4,20,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Diplodus sargus,1,1,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Diplodus sargus,1,12,18,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Diplodus vulgaris,1,6,12,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Diplodus vulgaris,1,1,18,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Siganus rivulatus,1,30,20,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Siganus rivulatus,1,30,20,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Siganus rivulatus,1,15,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Siganus luridus,1,1,20,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Spondyliosoma cantharus,1,6,6,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Sparisoma cretense,1,4,6,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Sparisoma cretense,1,1,25,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Sparisoma cretense,1,1,6,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Sparisoma cretense,1,1,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Apogon imberbis,1,4,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Apogon imberbis,1,6,6,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Apogon imberbis,1,4,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Serranus cabrilla,1,1,12,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Serranus cabrilla,1,1,12,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Serranus scriba,1,1,18,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Serranus scriba,1,1,15,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Symphodus mediterraneus,1,1,10,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Symphodus mediterraneus,1,1,12,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Scorpaena maderensis,1,1,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Scorpaena maderensis,1,1,12,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Diplodus annularis,1,1,6,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Gobius bucchichi,1,1,10,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Gobius bucchichi,1,1,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_A,first,13.6,13.6,Gobius bucchichi,1,1,12,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Diplodus vulgaris,1,4,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Diplodus vulgaris,1,2,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Diplodus vulgaris,1,1,15,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Diplodus vulgaris,1,12,15,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Diplodus vulgaris,1,3,18,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Diplodus annularis,1,1,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Diplodus annularis,1,3,6,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Diplodus annularis,1,2,4,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Coris julis,1,8,12,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Coris julis,1,4,10,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Coris julis,1,6,6,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Chromis chromis,1,300,4,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Chromis chromis,1,300,3,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Chromis chromis,1,200,6,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Symphodus mediterraneus,1,1,15,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Serranus scriba,1,1,18,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Oblada melanura,1,1,15,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Serranus cabrilla,1,1,12,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Serranus cabrilla,1,12,10,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Diplodus sargus,1,1,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Apogon imberbis,1,2,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Apogon imberbis,1,1,4,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Apogon imberbis,1,1,6,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Apogon imberbis,1,2,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Sparisoma cretense,1,1,25,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Sparisoma cretense,1,1,20,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Siganus rivulatus,1,1,6,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Siganus rivulatus,1,4,18,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Siganus luridus,1,1,8,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Siganus luridus,1,6,15,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Mullus surmuletus,1,1,10,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Mullus surmuletus,1,1,12,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Dentex dentex,1,1,25,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_B,first,12.9,12.9,Thalassoma pavo,1,4,6,medium,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Diplodus sargus,1,6,8,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Diplodus sargus,1,4,6,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Diplodus sargus,1,4,8,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Diplodus sargus,1,6,8,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Diplodus sargus,1,1,15,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Coris julis,1,1,8,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Coris julis,1,1,6,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Coris julis,1,4,12,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Thalassoma pavo,1,3,4,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Thalassoma pavo,1,5,6,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Chromis chromis,1,1000,4,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Sparisoma cretense,1,3,8,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Sparisoma cretense,1,3,6,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Sparisoma cretense,1,1,8,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Sparisoma cretense,1,1,6,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Sparisoma cretense,1,1,12,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Sparisoma cretense,1,4,15,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Sparisoma cretense,1,1,18,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Scorpaena maderensis,1,1,6,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Siganus luridus,1,3,18,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Apogon imberbis,1,6,6,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Mullus surmuletus,1,1,15,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Mullus surmuletus,1,1,18,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Mullus surmuletus,1,1,12,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Symphodus tinca,1,1,15,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Symphodus mediterraneus,1,1,10,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Atherina sp.,1,50,6,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Diplodus vulgaris,1,1,10,shallow,NA
25.02178779,35.41471135,ASSECret2010193SMHB_C,first,2.9,2.9,Diplodus vulgaris,1,2,8,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Mullus surmuletus,1,19,18,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Spicara maena,1,40,15,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Spicara maena,1,20,10,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Boops boops,1,30,10,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Dentex dentex,1,1,30,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Dentex dentex,1,1,20,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Chromis chromis,1,600,8,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Diplodus vulgaris,1,8,14,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Pagrus pagrus,1,10,12,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Pagrus pagrus,1,10,13,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Pagrus pagrus,1,5,11,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Siganus rivulatus,1,10,13,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Siganus rivulatus,1,10,14,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Siganus luridus,1,10,15,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Serranus cabrilla,1,1,10,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Serranus scriba,1,1,20,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Sparisoma cretense,1,1,15,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Sparisoma cretense,1,6,10,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Oblada melanura,1,3,13,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Spondyliosoma cantharus,1,6,13,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Coris julis,1,2,13,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_A,first,17.7,17.4,Pagrus pagrus,1,3,13,deep,R is gravel
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Diplodus vulgaris,1,6,15,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Diplodus vulgaris,1,3,20,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Chromis chromis,1,30,10,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Diplodus sargus,1,3,10,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Siganus rivulatus,1,1,15,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Siganus rivulatus,1,8,14,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Coris julis,1,1,11,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Coris julis,1,1,17,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Coris julis,1,4,7,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Thalassoma pavo,1,1,12,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Thalassoma pavo,1,2,13,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Serranus cabrilla,1,1,11,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Diplodus sargus,1,1,11,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Sparisoma cretense,1,1,14,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Apogon imberbis,1,1,11,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Serranus scriba,1,1,15,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Dentex dentex,1,2,25,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Epinephelus costea,1,1,25,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Oblada melanura,1,1,18,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Pagrus pagrus,1,4,14,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Mullus surmuletus,1,1,14,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Symphodus mediterraneus,1,1,14,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_B,first,15.3,15.6,Spondyliosoma cantharus,1,1,16,medium,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Diplodus sargus,1,6,10,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Diplodus sargus,1,1,15,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Diplodus sargus,1,4,10,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Chromis chromis,1,30,8,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Chromis chromis,1,20,9,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Chromis chromis,1,8,5,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Sparisoma cretense,1,2,10,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Sparisoma cretense,1,1,10,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Sparisoma cretense,1,1,8,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Thalassoma pavo,1,2,11,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Thalassoma pavo,1,1,10,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Thalassoma pavo,1,4,5,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Sparisoma cretense,1,1,6,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Scorpaena maderensis,1,1,11,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Scorpaena maderensis,1,2,13,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Thalassoma pavo,1,6,10,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Thalassoma pavo,1,2,14,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Siganus luridus,1,2,15,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Siganus luridus,1,1,12,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Siganus luridus,1,2,13,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Diplodus vulgaris,1,1,10,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Chromis chromis,1,10,10,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Dentex dentex,1,1,23,shallow,NA
25.02178779,35.41471135,ASSECret2010193SCSO_C,first,4.4,3,Sparisoma cretense,1,6,5,shallow,NA
23.595228,35.232037,ASSECret2210191HBSS_A,first,22,22.8,Chromis chromis,1,200,9,deep,NA
23.595228,35.232037,ASSECret2210191HBSS_A,first,22,22.8,Chromis chromis,1,200,10,deep,NA
23.595228,35.232037,ASSECret2210191HBSS_A,first,22,22.8,Chromis chromis,1,10,3,deep,NA
23.595228,35.232037,ASSECret2210191HBSS_A,first,22,22.8,Thalassoma pavo,1,1,14,deep,NA
23.595228,35.232037,ASSECret2210191HBSS_A,first,22,22.8,Thalassoma pavo,1,2,13,deep,NA
23.595228,35.232037,ASSECret2210191HBSS_A,first,22,22.8,Thalassoma pavo,1,1,10,deep,NA
23.595228,35.232037,ASSECret2210191HBSS_A,first,22,22.8,Thalassoma pavo,1,1,6,deep,NA
23.595228,35.232037,ASSECret2210191HBSS_A,first,22,22.8,Parablennius rouxi,1,1,8,deep,NA
23.595228,35.232037,ASSECret2210191HBSS_A,first,22,22.8,Siganus rivulatus,1,1,14,deep,NA
23.595228,35.232037,ASSECret2210191HBSS_A,first,22,22.8,Siganus luridus,1,2,16,deep,NA
23.595228,35.232037,ASSECret2210191HBSS_A,first,22,22.8,Mullus surmuletus,1,1,16,deep,NA
23.595228,35.232037,ASSECret2210191HBSS_A,first,22,22.8,Mullus surmuletus,1,1,15,deep,NA
23.595228,35.232037,ASSECret2210191HBSS_A,first,22,22.8,Sparisoma cretense,1,2,6,deep,NA
