lon,lat,Date,Site,TransID,TripID,Location,Start,End,Sea cond,Country,Project,Reserve,First Observer,Second Observer,SiteID,Transect,Depth Start,Depth End,Time Start,Time End,Photos,Logger,Notes,Observer,Species,Confidence,Amount,Length,Distance,numeric_id,Observer_Name,Season,Year,Mean_Depth,Depth_Category
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Coris julis,1,1,12,1,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Coris julis,1,1,18,0,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Coris julis,1,4,15,2,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Spondyliosoma cantharus,1,6,6,2,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Serranus cabrilla,1,1,10,0,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Serranus cabrilla,1,1,14,2,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Serranus cabrilla,1,1,10,2,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Diplodus sargus,1,3,10,0,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Sparisoma cretense,1,1,18,3,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Sparisoma cretense,1,1,8,1,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Sparisoma cretense,1,6,8,2,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Chromis chromis,1,30,4,2,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Chromis chromis,1,300,4,2,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Gobius bucchichi,1,1,10,0,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Boops boops,1,500,8,2,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,first,Pagrus coeruleostrictus,1,1,12,2,148,Shahar Malamud,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Chromis chromis,1,4,4,1,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Chromis chromis,1,50,8,1,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Serranus cabrilla,1,1,12,0,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Serranus cabrilla,1,1,12,2,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Serranus cabrilla,1,1,15,1.5,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Serranus cabrilla,1,1,17,1,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Diplodus sargus,1,2,12,2,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Diplodus sargus,1,1,10,0,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Diplodus sargus,1,1,16,1,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Thalassoma pavo,1,1,13,0,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Thalassoma pavo,1,3,4,0,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Thalassoma pavo,1,1,16,0,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Thalassoma pavo,1,6,8,1,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Coris julis,1,1,15,0,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Coris julis,1,1,15,1,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Coris julis,1,1,16,1,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Spondyliosoma cantharus,1,3,8,2,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Gobius bucchichi,1,1,10,1,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Gobius bucchichi,1,1,10,0,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Gobius geniporus,2,1,11,0,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Diplodus vulgaris,1,1,15,1.5,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Sparisoma cretense,1,2,8,1,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Pagrus pagrus,1,1,12,1,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SMHB_B,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Hezi Buba,ASSECret2010192SMHB,B,11.4,11.4,14:06:00,NA,yes,yes,NA,second,Boops boops,1,200,10,2,148,Hezi Buba,Fall,2019,11.4,medium
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Chromis chromis,1,40,8,1,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Chromis chromis,1,7,9,1,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Coris julis,1,2,11,1,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Coris julis,1,1,6,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Coris julis,1,3,8,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Coris julis,1,4,5,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Serranus cabrilla,1,1,11,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Serranus cabrilla,1,1,12,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Serranus cabrilla,1,1,16,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Serranus cabrilla,1,1,14,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Thalassoma pavo,1,1,13,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Thalassoma pavo,1,1,14,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Thalassoma pavo,1,4,14,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Sphyraena viridensis,1,70,40,4,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Sphyraena viridensis,1,30,60,4,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Symphodus mediterraneus,1,3,13,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Sparisoma cretense,1,1,7,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Sparisoma cretense,1,1,10,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Diplodus vulgaris,1,1,12,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Diplodus vulgaris,1,2,13,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Diplodus vulgaris,1,1,13,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Mullus surmuletus,1,1,14,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Apogon imberbis,1,2,10,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Apogon imberbis,1,2,10,3,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Apogon imberbis,1,3,10,5,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Gobius geniporus,2,1,8,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Sparisoma cretense,1,2,18,3,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Sparisoma cretense,1,1,14,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Apogon imberbis,1,1,10,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,first,Gobius cruentatus,1,1,14,0,149,Shahar Chaikin,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,second,Sphyraena viridensis,1,100,70,3,149,Sarah Ohayon,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,second,Sphyraena viridensis,1,50,60,3,149,Sarah Ohayon,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,second,Diplodus sargus,1,1,15,0,149,Sarah Ohayon,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,second,Diplodus sargus,1,1,17,0,149,Sarah Ohayon,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,second,Chromis chromis,1,100,8,2,149,Sarah Ohayon,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,second,Chromis chromis,1,100,6,2,149,Sarah Ohayon,Fall,2019,22.85,deep
25.02150683,35.41495036,2019-10-20,2,ASSECret2010192SCSO_A,ASSECret201019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret2010192SCSO,A,20,25.7,13:31:00,13:40:00,yes,yes,R is gravel,second,Thalassoma pavo,1,1,14,1,149,Sarah Ohayon,Fall,2019,22.85,deep
